date,open,high,low,close,volume,percentSP500,percentNASDAQ,percentVIX,percentTNX,percentFTSE,target
4/17/1995,509.23,512.03,505.43,506.13,333929984,-0.61,0.5,7.4,0.29,0,-1
4/18/1995,506.43,507.65,504.12,505.37,344680000,-0.15,-0.22,5.11,0,-0.45,-1
4/19/1995,505.37,505.89,501.19,504.92,378049984,-0.09,-0.61,1,0.14,-0.76,1
4/20/1995,504.92,506.5,503.44,505.29,368449984,0.07,-1.11,-7.56,-0.43,0.15,1
4/21/1995,505.63,508.49,505.63,508.49,403249984,0.63,0.3,-1.98,-0.14,0.79,1
4/24/1995,508.49,513.02,507.44,512.89,326280000,0.87,0.54,0.51,0,0.29,-1
4/25/1995,512.8,513.54,511.32,512.1,351790016,-0.15,0.66,4.11,0,0.17,1
4/26/1995,511.99,513.04,510.47,512.66,350809984,0.11,0.29,-1.05,0,0.35,1
4/27/1995,512.7,513.62,511.63,513.55,350849984,0.17,0.68,-2.85,0.57,-0.27,1
4/28/1995,513.64,515.29,510.9,514.71,320440000,0.23,0.48,-1.51,0.28,-0.03,-1
5/1/1995,514.76,515.6,513.42,514.26,296830016,-0.09,0.36,3.32,0.28,0.12,1
5/2/1995,514.23,515.18,513.03,514.86,302560000,0.12,-0.28,-2.14,-0.71,0.86,1
5/3/1995,514.93,520.54,514.86,520.48,392369984,1.09,0.02,-1.6,-1.14,0.44,1
5/4/1995,520.48,525.4,519.44,520.54,434990016,0.01,1.01,8.13,-1.59,0.05,-1
5/5/1995,520.75,522.35,518.28,520.12,342380000,-0.08,-0.41,-4.59,-2.34,-0.39,1
5/8/1995,520.09,525.15,519.14,523.96,291809984,0.74,-0.38,1.33,0,0,-1
5/9/1995,523.96,525.99,521.79,523.56,361300000,-0.08,0.68,4.34,-1.35,0.29,1
5/10/1995,523.74,524.4,521.53,524.36,381990016,0.15,-0.13,2.59,0.91,0.89,1
5/11/1995,524.33,524.89,522.7,524.37,339900000,0,-0.06,-0.76,0.45,0.84,1
5/12/1995,524.37,527.05,523.3,525.55,361000000,0.23,0.73,-8.78,-0.15,-0.23,1
5/15/1995,525.55,527.74,525,527.74,316240000,0.42,0.6,4.56,-0.6,0.01,1
5/16/1995,527.74,529.08,526.45,528.19,366180000,0.09,0.48,-1.45,-1.06,-0.3,-1
5/17/1995,528.19,528.42,525.38,527.07,347929984,-0.21,0.6,1.31,-0.31,-0.1,-1
5/18/1995,526.88,526.88,519.58,519.58,351900000,-1.42,0.42,6.23,1.07,-0.35,-1
5/19/1995,519.58,519.58,517.07,519.19,354009984,-0.08,-0.9,-2.44,0,-0.75,1
5/22/1995,519.19,524.34,519.19,523.65,285600000,0.86,0.06,-8.82,0.15,0.72,1
5/23/1995,523.65,528.59,523.65,528.59,362689984,0.94,0.76,-1.11,-0.91,0.22,1
5/24/1995,528.59,531.91,525.57,528.61,391769984,0,0.97,-2.51,-1.83,1.08,1
5/25/1995,528.37,529.04,524.89,528.59,341820000,0,-0.19,3.29,-0.78,0.03,-1
5/26/1995,528.59,528.59,522.51,523.65,291220000,-0.93,-0.08,4.9,0.16,-0.51,-1
5/30/1995,523.65,525.58,521.38,523.58,283020000,-0.01,-0.62,2.62,-1.56,-0.04,1
5/31/1995,523.7,533.41,522.17,533.4,358180000,1.88,-1.51,9.98,0,0.29,1
6/1/1995,533.4,534.21,530.05,533.49,345920000,0.02,0.68,-11.33,-1.75,0.64,-1
6/2/1995,533.49,536.91,529.55,532.51,366000000,-0.18,0.49,6.31,-1.62,0.13,1
6/5/1995,532.51,537.73,532.47,535.6,337520000,0.58,0.48,3.62,-0.33,0.94,-1
6/6/1995,535.6,537.09,535.14,535.55,340489984,-0.01,1.13,-3.35,0.33,0.1,-1
6/7/1995,535.55,535.55,531.66,533.13,327790016,-0.45,-0.39,-1.23,1.32,-0.27,-1
6/8/1995,533.13,533.56,531.65,532.35,289880000,-0.15,0.25,9.97,0.65,0.3,-1
6/9/1995,532.35,532.35,526,527.94,327569984,-0.83,0.52,-9.63,2.9,-1.27,1
6/12/1995,527.94,532.54,527.94,530.88,289920000,0.56,-0.2,-6.66,-0.16,0.21,1
6/13/1995,530.88,536.23,530.88,536.05,339660000,0.97,0.41,-5.21,-3.92,0.1,1
6/14/1995,536.05,536.48,533.83,536.47,330769984,0.08,0.7,0,0.16,-0.24,1
6/15/1995,536.48,539.07,535.56,537.12,334700000,0.12,0.17,-0.53,0.49,0.92,1
6/16/1995,537.51,539.98,537.12,539.83,442740000,0.5,0.78,-4.27,0.65,-0.13,1
6/19/1995,539.83,545.22,539.83,545.22,322990016,1,0.66,4.28,-1.45,0.45,-1
6/20/1995,545.22,545.44,543.43,544.98,382369984,-0.04,1.48,-0.45,0.49,-0.12,-1
6/21/1995,544.98,545.93,543.9,543.98,398209984,-0.18,0.84,1.43,-0.33,0.03,1
6/22/1995,543.98,551.07,543.98,551.07,421000000,1.3,-0.07,1.06,-1.63,0.75,-1
6/23/1995,551.07,551.07,548.23,549.71,321660000,-0.25,1.17,-2.8,0.5,-0.72,-1
6/26/1995,549.71,549.79,544.06,544.13,296720000,-1.02,-0.13,6.12,0.66,-2.08,-1
6/27/1995,544.11,547.07,542.19,542.43,346950016,-0.31,-1.27,4.83,0.66,0.12,1
6/28/1995,542.43,546.33,540.72,544.73,368060000,0.42,-0.8,-5.09,-0.65,-0.92,-1
6/29/1995,544.73,546.25,540.79,543.87,313080000,-0.16,0.1,-1.28,2.63,0.34,1
6/30/1995,543.87,546.82,543.51,544.75,311649984,0.16,0.68,-1.81,-0.8,0.63,1
7/3/1995,544.75,547.1,544.43,547.09,117900000,0.43,0.72,1.67,0,0.27,1
7/5/1995,547.09,549.98,546.28,547.26,357849984,0.03,0.12,4.58,-0.32,1.36,1
7/6/1995,547.26,553.99,546.59,553.99,420500000,1.23,0.78,-4.79,-2.27,-0.19,1
7/7/1995,553.9,556.57,553.05,556.37,466540000,0.43,1.18,2.17,-0.33,2.2,1
7/10/1995,556.37,558.48,555.77,557.19,409700000,0.15,1.77,3.57,0,-0.23,-1
7/11/1995,556.78,557.19,553.8,554.78,376769984,-0.43,0.71,0.49,1.16,0.26,1
7/12/1995,555.27,561.56,554.27,560.89,416360000,1.1,-0.66,0.49,0,-0.39,1
7/13/1995,560.89,562,559.07,561,387500000,0.02,1.9,2.03,-0.33,-0.1,-1
7/14/1995,561,561,556.41,559.89,312929984,-0.2,0.56,-3.82,1.15,-0.52,1
7/17/1995,560.34,562.94,559.45,562.72,322540000,0.51,0.52,1.49,0.98,0.39,-1
7/18/1995,562.55,562.72,556.86,558.46,372230016,-0.76,0.66,3.43,0.97,-0.64,-1
7/19/1995,556.58,558.46,542.51,550.98,489849984,-1.34,-1.73,6.39,2.4,-0.45,1
7/20/1995,550.98,554.43,549.1,553.54,383380000,0.46,-3.61,2.74,0,-0.14,1
7/21/1995,553.34,554.73,550.91,553.62,431830016,0.01,0.81,-10.75,1.25,0.37,1
7/24/1995,553.62,557.21,553.62,556.63,315300000,0.54,0.12,1.46,-0.77,0.54,1
7/25/1995,556.63,561.75,556.34,561.1,373200000,0.8,1.75,1.75,-0.47,0.04,1
7/26/1995,561.1,563.78,560.85,561.61,393470016,0.09,1.55,3.21,0.78,0.62,1
7/27/1995,561.61,565.33,561.61,565.22,356569984,0.64,0.65,0,-0.62,0.12,-1
7/28/1995,565.22,565.4,562.04,562.93,311590016,-0.41,1.05,0,0.78,0.31,-1
7/31/1995,562.93,563.49,560.06,562.06,291950016,-0.15,-0.53,2.35,-0.62,-0.16,-1
8/1/1995,562.06,562.11,556.67,559.64,332209984,-0.43,-0.4,0.52,0.93,-0.39,-1
8/2/1995,559.64,565.62,557.87,558.8,374329984,-0.15,-1.01,0.74,-0.92,1.45,-1
8/3/1995,558.8,558.8,554.1,558.75,353110016,-0.01,-0.74,0.88,1.24,-0.69,1
8/4/1995,558.75,559.57,557.91,558.94,314740000,0.03,-0.11,-4.14,-0.61,0.2,1
8/7/1995,558.94,561.24,558.94,560.03,277049984,0.2,0.85,-0.83,-0.31,0.03,1
8/8/1995,560.03,561.53,558.32,560.39,306089984,0.06,0.42,-0.31,0,-0.42,-1
8/9/1995,560.39,561.59,559.29,559.71,303390016,-0.12,0.19,-2.37,0.47,-0.01,-1
8/10/1995,559.71,560.63,556.05,557.45,306660000,-0.4,0.8,1.96,0.46,0.18,-1
8/11/1995,557.45,558.5,553.04,555.11,267850000,-0.42,-0.45,-0.77,1.23,-0.21,1
8/14/1995,555.11,559.74,554.76,559.74,264920000,0.83,0.35,2.64,-0.15,-0.75,-1
8/15/1995,559.74,559.98,555.22,558.57,330070016,-0.21,0.83,-6.72,0,0.09,1
8/16/1995,558.57,559.98,557.37,559.97,390169984,0.25,-0.01,0.81,-0.76,0.6,-1
8/17/1995,559.97,559.97,557.42,559.04,354460000,-0.17,1.32,-2.57,0.61,0.16,1
8/18/1995,559.04,561.24,558.34,559.21,320489984,0.03,0.34,-0.82,-0.15,1.13,-1
8/21/1995,559.21,563.34,557.89,558.11,303200000,-0.2,0.2,11.55,-0.46,0.74,1
8/22/1995,558.11,559.52,555.87,559.52,290889984,0.25,-1.12,-6.11,0.46,-0.16,-1
8/23/1995,559.52,560,557.08,557.14,291889984,-0.43,0.55,4.52,0.3,-0.41,1
8/24/1995,557.14,558.63,555.2,557.46,299200000,0.06,0.28,-1.75,-1.37,0.12,1
8/25/1995,557.46,561.31,557.46,560.1,255990000,0.47,-0.71,-4.71,-1.69,0.14,-1
8/28/1995,560.1,562.22,557.99,559.05,267860000,-0.19,-0.09,1.22,-0.78,0,1
8/29/1995,559.05,560.01,555.71,560,311289984,0.17,-1.16,1.36,0.47,-0.63,1
8/30/1995,560,561.52,559.49,560.92,329840000,0.16,-0.45,-4.9,-0.63,0.04,1
8/31/1995,561.09,562.36,560.49,561.88,300920000,0.17,0.89,-4.24,-0.79,-0.75,1
9/1/1995,561.88,564.62,561.01,563.84,256730000,0.35,0.74,-2,-0.96,0.91,1
9/5/1995,563.86,569.2,563.84,569.17,332670016,0.95,-0.06,3.19,-0.81,0.28,1
9/6/1995,569.17,570.53,569,570.17,369540000,0.18,1.95,0,0.16,0.72,1
9/7/1995,570.17,571.11,569.23,570.29,321720000,0.02,0.48,1.72,0.49,-0.34,1
9/8/1995,570.29,572.68,569.27,572.68,317940000,0.42,0.65,-5.82,0.48,0.25,1
9/11/1995,572.68,575.15,572.68,573.91,296840000,0.21,0.85,3.14,-0.16,-0.15,1
9/12/1995,573.91,576.51,573.11,576.51,344540000,0.45,0.62,-0.43,-1.13,-0.38,1
9/13/1995,576.51,579.72,575.47,578.77,384380000,0.39,-0.15,-0.96,0.49,0.99,1
9/14/1995,578.77,583.99,578.77,583.61,382880000,0.84,0.23,-2.2,-1.78,-0.15,-1
9/15/1995,583.61,585.07,581.79,583.35,459369984,-0.04,-0.04,4.32,0.49,-0.02,-1
9/18/1995,583.35,583.37,579.36,582.77,326089984,-0.1,-1.49,6.56,1.15,-0.88,1
9/19/1995,582.78,584.24,580.75,584.2,371169984,0.25,-0.09,2.67,-0.65,0.23,1
9/20/1995,584.2,586.77,584.18,586.77,400049984,0.44,0.97,-2.53,-0.65,0.57,-1
9/21/1995,586.77,586.79,580.91,583,367100000,-0.64,0.45,1.21,1.81,-0.1,-1
9/22/1995,583,583,578.25,581.73,370790016,-0.22,-0.62,-0.32,0.48,-1.21,1
9/25/1995,581.73,582.14,579.5,581.81,273120000,0.01,-0.48,6.1,0,-0.22,-1
9/26/1995,581.81,584.66,580.65,581.41,363630016,-0.07,-0.69,-2.42,0.48,0.46,-1
9/27/1995,581.41,581.42,574.68,581.04,411300000,-0.06,-0.77,0,0.16,-1.09,1
9/28/1995,581.04,585.88,580.69,585.87,367720000,0.83,-1.11,-3.41,-0.16,-0.17,-1
9/29/1995,585.87,587.61,584,584.41,335249984,-0.25,2,2.25,-1.6,0.84,-1
10/2/1995,584.41,585.05,580.54,581.72,304990016,-0.46,-0.34,9.5,-0.32,0.34,1
10/3/1995,581.72,582.34,578.48,582.34,385940000,0.11,-1.53,3.94,-0.49,0.11,-1
10/4/1995,582.34,582.34,579.91,581.47,339380000,-0.15,-0.69,2.48,-0.33,0.56,1
10/5/1995,581.47,582.63,579.58,582.63,367480000,0.2,-1.78,5.92,-0.33,0.01,-1
10/6/1995,582.63,584.54,582.1,582.49,313680000,-0.02,1.19,-11.18,-0.16,-0.51,-1
10/9/1995,582.49,582.49,576.35,578.37,275320000,-0.71,-0.21,6.22,-0.16,-0.46,-1
10/10/1995,578.37,578.37,571.55,577.52,412710016,-0.15,-2.7,0.81,0,-1.43,1
10/11/1995,577.52,579.52,577.08,579.46,340740000,0.34,-0.13,-2.67,0.33,0.41,1
10/12/1995,579.46,583.12,579.46,583.1,344060000,0.63,1.84,-2.26,-0.49,1.42,1
10/13/1995,583.1,587.39,583.1,584.5,374680000,0.24,1.4,-4,-1.82,1.25,-1
10/16/1995,584.5,584.86,582.63,583.03,300750016,-0.25,0.27,6.95,0.17,-0.3,1
10/17/1995,583.03,586.78,581.9,586.78,356380000,0.64,-0.02,-4.04,-0.17,0.14,1
10/18/1995,586.78,589.77,586.27,587.44,411270016,0.11,1.7,0.14,0.51,0.86,1
10/19/1995,587.44,590.66,586.34,590.65,406620000,0.55,0.96,-3.56,-0.17,-0.4,-1
10/20/1995,590.65,590.66,586.78,587.46,389360000,-0.54,0.15,-0.66,1.01,-0.76,-1
10/23/1995,587.46,587.46,583.73,585.06,330750016,-0.41,-0.71,5.27,0.5,-0.56,1
10/24/1995,585.06,587.31,584.75,586.54,415540000,0.25,-0.25,-2.26,-0.83,0.11,-1
10/25/1995,586.54,587.19,581.41,582.47,433620000,-0.69,0.22,4.62,-0.17,0.07,-1
10/26/1995,582.47,582.63,572.53,576.72,464270016,-0.99,-1.23,7.59,1,-0.51,1
10/27/1995,576.72,579.71,573.21,579.7,379230016,0.52,-0.87,-6.16,-0.5,-0.62,1
10/30/1995,579.7,583.79,579.7,583.25,319160000,0.61,0.78,-2.53,0,0.35,-1
10/31/1995,583.25,586.71,581.5,581.5,377390016,-0.3,1.38,-3.02,-0.33,0.54,1
11/1/1995,581.5,584.24,581.04,584.22,378089984,0.47,-0.35,-3.04,-0.67,-0.29,1
11/2/1995,584.22,589.72,584.22,589.72,397070016,0.94,0.43,-1.64,-1.01,0.12,1
11/3/1995,589.72,590.57,588.65,590.57,348500000,0.14,1.62,-7.05,0.17,-0.64,-1
11/6/1995,590.57,590.64,588.31,588.46,309100000,-0.36,0.79,3.92,0.51,0.41,-1
11/7/1995,588.46,588.46,584.24,586.32,364680000,-0.36,-0.33,2.43,0.51,0.22,1
11/8/1995,586.32,591.71,586.32,591.71,359780000,0.92,-1.72,-6.82,-1.17,0.42,1
11/9/1995,591.71,593.9,590.89,593.26,380760000,0.26,0.39,2.47,0.85,0.13,-1
11/10/1995,593.26,593.26,590.39,592.72,298689984,-0.09,1.68,4.09,0.67,-0.51,-1
11/13/1995,592.72,593.72,590.58,592.3,295840000,-0.07,-0.16,1.77,-0.5,0.38,-1
11/14/1995,592.3,592.3,588.98,589.29,354420000,-0.51,-0.51,1.36,-0.17,0.31,1
11/15/1995,589.29,593.97,588.36,593.96,376100000,0.79,-1.69,-3.21,0.5,0.66,1
11/16/1995,593.96,597.91,593.52,597.34,423280000,0.57,0.12,-2.93,-1.17,1.1,1
11/17/1995,597.34,600.14,597.3,600.07,437200000,0.46,0.25,-0.64,-0.17,-0.04,-1
11/20/1995,600.07,600.4,596.17,596.85,333150016,-0.54,0.05,-0.96,0.17,0.54,1
11/21/1995,596.85,600.28,595.42,600.24,408320000,0.57,-1.49,-5.09,0.34,-0.68,-1
11/22/1995,600.24,600.71,598.4,598.4,404980000,-0.31,-0.44,0.6,0,0.79,1
11/24/1995,598.4,600.24,598.4,599.97,125870000,0.26,-0.37,0.51,-0.51,0.6,1
11/27/1995,599.97,603.35,599.97,601.32,359129984,0.23,0.87,4.72,-0.51,0.69,1
11/28/1995,601.32,606.45,599.02,606.45,408860000,0.85,-0.08,-6.92,0.17,-0.01,1
11/29/1995,606.45,607.66,605.47,607.64,398280000,0.2,2.01,0.69,-0.68,0.18,-1
11/30/1995,607.64,608.69,605.37,605.37,440049984,-0.37,0.72,-0.6,-1.71,0.24,1
12/1/1995,605.37,608.11,605.37,606.98,393310016,0.27,0.15,-4.06,-0.7,0.44,1
12/4/1995,606.98,613.83,606.84,613.68,405480000,1.1,-0.37,-4.05,-1.4,-0.29,1
12/5/1995,613.68,618.48,613.14,617.68,437360000,0.65,1.37,9.29,0.53,-0.15,1
12/6/1995,617.68,621.11,616.69,620.18,417780000,0.4,-0.36,9.01,0.35,-0.04,-1
12/7/1995,620.18,620.19,615.21,616.17,379260000,-0.65,-0.39,0.31,0.71,-0.64,1
12/8/1995,616.17,617.82,614.32,617.48,327900000,0.21,-0.81,-12.72,0.35,-0.26,1
12/11/1995,617.48,620.9,617.14,619.52,342070016,0.33,0.88,-0.54,-0.52,0.61,-1
12/12/1995,619.52,619.55,617.68,618.78,349860000,-0.12,-0.09,-3.89,0.18,0.08,1
12/13/1995,618.78,622.02,618.27,621.69,415289984,0.47,-0.89,-2.54,0.35,0.21,-1
12/14/1995,621.69,622.88,616.13,616.92,465300000,-0.77,0.42,6.85,0.17,0.25,-1
12/15/1995,616.92,617.72,614.46,616.34,636800000,-0.09,-1.74,3.34,0,-0.79,-1
12/18/1995,616.34,616.34,606.13,606.81,426270016,-1.55,-0.74,27.19,1.74,-1.28,1
12/19/1995,606.81,611.94,605.05,611.93,478280000,0.84,-2.71,-9.55,-1.88,-0.53,-1
12/20/1995,611.93,614.27,605.93,605.94,437680000,-0.98,2.38,-7.29,0.17,1.03,1
12/21/1995,605.94,610.52,605.94,610.49,415809984,0.75,-0.11,-11.72,0.17,0.54,1
12/22/1995,610.49,613.5,610.45,611.95,289600000,0.24,1.5,6.87,-1.04,0.69,1
12/26/1995,611.96,614.5,611.96,614.3,217280000,0.38,0.6,-0.17,-0.18,0,1
12/27/1995,614.3,615.73,613.75,614.53,252300000,0.04,0.24,4.26,-0.7,0.49,-1
12/28/1995,614.53,615.5,612.4,614.12,288660000,-0.07,-0.12,2.25,-0.35,0.01,1
12/29/1995,614.12,615.93,612.36,615.93,321249984,0.29,-0.56,2.2,-0.89,0.34,1
1/2/1996,615.93,620.74,613.17,620.73,364180000,0.78,0.95,-2.64,0.36,-0.04,1
1/3/1996,620.73,623.25,619.56,621.32,468950016,0.1,0.62,-0.74,-0.36,0.75,-1
1/4/1996,621.32,624.49,613.96,617.7,512580000,-0.58,-1.17,13.88,0.9,-0.04,-1
1/5/1996,617.7,617.7,612.02,616.71,437110016,-0.16,-1.57,-1.45,1.07,-0.26,1
1/8/1996,616.71,618.46,616.49,618.46,130360000,0.28,0.35,-3.46,-0.18,0.43,-1
1/9/1996,618.46,619.15,608.21,609.45,417400000,-1.46,-0.11,16.02,0,-0.55,-1
1/10/1996,609.45,609.45,597.29,598.48,496830016,-1.8,-3.25,10.98,1.23,-0.78,1
1/11/1996,598.48,602.71,597.54,602.69,408800000,0.7,-0.86,-8.65,0.35,-0.45,-1
1/12/1996,602.69,604.8,597.46,601.81,383400000,-0.15,2.11,-0.78,-0.17,0.07,-1
1/15/1996,601.81,603.43,598.47,599.82,306180000,-0.33,-0.28,-2.03,-0.17,0.15,1
1/16/1996,599.82,608.44,599.05,608.44,425220000,1.44,-1.95,-6,-1.57,1.31,-1
1/17/1996,608.44,609.93,604.7,606.37,458720000,-0.34,0.74,1.14,-1.77,-0.17,1
1/18/1996,606.37,608.27,604.12,608.24,450409984,0.31,0.24,-4.7,-0.72,1.2,1
1/19/1996,608.24,612.92,606.76,611.83,497720000,0.59,0.9,-6.48,-0.18,-0.01,1
1/22/1996,611.83,613.45,610.95,613.4,398040000,0.26,1.11,5.04,1.45,0.15,-1
1/23/1996,613.4,613.4,610.65,612.79,416910016,-0.1,1.08,1.65,0.89,-0.51,1
1/24/1996,612.79,619.96,612.79,619.96,476380000,1.17,-0.14,-7.52,-0.89,0.62,-1
1/25/1996,619.96,620.15,616.62,617.03,453270016,-0.47,1.5,3.19,1.61,-0.64,1
1/26/1996,617.03,621.7,615.26,621.62,385700000,0.74,-0.72,-7.26,-0.88,0.01,1
1/29/1996,621.62,624.22,621.42,624.22,363329984,0.42,0.48,1.58,0.71,0,1
1/30/1996,624.22,630.29,624.22,630.15,464350016,0.95,0.15,1.89,-1.06,0.02,1
1/31/1996,630.15,636.18,629.48,636.02,472209984,0.93,0.84,0.89,-0.53,0.64,1
2/1/1996,636.02,638.46,634.54,638.46,461430016,0.38,0.81,0.96,0.36,-0.17,-1
2/2/1996,638.46,639.26,634.29,635.84,420020000,-0.41,0.91,4.58,0.71,0.76,1
2/5/1996,635.84,641.43,633.71,641.43,377760000,0.88,0.25,1.74,0.71,-0.92,1
2/6/1996,641.43,646.67,639.68,646.33,465940000,0.76,1.05,8.4,-0.35,0.02,1
2/7/1996,646.33,649.93,645.59,649.93,462729984,0.56,0.53,-3.29,0,-0.57,1
2/8/1996,649.93,656.54,647.93,656.07,474969984,0.94,-0.39,-1.56,0,-0.48,1
2/9/1996,656.07,661.08,653.64,656.37,477640000,0.05,0.76,5.33,-0.18,0.21,1
2/12/1996,656.37,662.95,656.34,661.45,397889984,0.77,0.13,0.41,-0.88,0.28,-1
2/13/1996,661.45,664.23,657.92,660.51,441540000,-0.14,0.07,16.54,-0.54,0.56,-1
2/14/1996,660.51,661.53,654.36,655.58,421790016,-0.75,-0.74,-8.94,0.72,-0.07,-1
2/15/1996,655.58,656.84,651.15,651.32,415320000,-0.65,0.07,3.46,1.43,0.93,-1
2/16/1996,651.32,651.42,646.99,647.98,445569984,-0.51,0.23,-4.71,1.05,-0.24,-1
2/20/1996,647.98,647.98,638.79,640.65,395910016,-1.13,0.02,9.3,4.17,-0.79,1
2/21/1996,640.65,648.11,640.65,648.1,431220000,1.16,-0.68,-13.87,-0.33,0.3,1
2/22/1996,648.1,659.75,648.1,658.86,485470016,1.66,1.26,0.62,-1.01,0.39,1
2/23/1996,658.86,663,652.25,659.08,443129984,0.03,1.85,1.51,1.02,0.01,-1
2/26/1996,659.08,659.08,650.16,650.46,399329984,-1.31,0.06,10.83,0.34,-0.97,-1
2/27/1996,650.46,650.62,643.87,647.24,431340000,-0.5,-0.42,1.53,1,0.32,-1
2/28/1996,647.24,654.39,643.99,644.75,447790016,-0.38,-0.62,0.54,0.99,0.6,-1
2/29/1996,644.75,646.95,639.01,640.43,453169984,-0.67,0.12,1.91,0,-0.28,1
3/1/1996,640.43,644.38,635,644.37,471480000,0.62,-0.68,-1.88,-2.13,0.67,1
3/4/1996,644.37,653.54,644.37,650.81,417270016,1,-1.27,-0.3,-1.17,0.42,1
3/5/1996,650.81,655.8,648.77,655.79,445700000,0.77,-0.11,-3.42,0.68,0.23,-1
3/6/1996,655.79,656.97,651.61,652,428220000,-0.58,1.1,2.86,1.51,-0.48,1
3/7/1996,652,653.65,649.54,653.65,425790016,0.25,-0.45,-0.42,0.33,-0.02,-1
3/8/1996,653.65,653.65,627.63,633.5,546550016,-3.08,0.12,25.53,5.78,-1.27,1
3/11/1996,633.5,640.41,629.95,640.02,449500000,1.03,-2.69,-1.79,-1.72,-0.96,-1
3/12/1996,640.02,640.02,628.82,637.09,454980000,-0.46,1.58,-6.1,0.63,-0.95,1
3/13/1996,637.09,640.52,635.19,638.55,413030016,0.23,-0.69,-5.03,0,0.02,1
3/14/1996,638.55,644.17,638.55,640.87,492630016,0.36,1.45,-6.62,0.16,1.14,1
3/15/1996,640.87,642.87,638.35,641.43,529969984,0.09,0.22,-2.3,1.57,-1,1
3/18/1996,641.43,652.65,641.43,652.65,437100000,1.75,0.78,4.66,-0.47,0.68,-1
3/19/1996,652.65,656.18,649.8,651.69,438300000,-0.15,1.35,6.01,-0.47,0.64,-1
3/20/1996,651.69,653.13,645.57,649.98,409780000,-0.26,-0.17,1.69,-0.94,-0.21,-1
3/21/1996,649.98,651.54,648.1,649.19,367180000,-0.12,-0.96,-4.93,-0.95,0.35,1
3/22/1996,649.19,652.08,649.19,650.62,329390016,0.22,-0.18,-3.89,0.64,0.24,-1
3/25/1996,650.62,655.5,648.82,650.04,336700000,-0.09,0.22,4.63,-1.27,-0.68,1
3/26/1996,650.04,654.31,648.15,652.97,400089984,0.45,-1.37,-0.22,0,-0.57,-1
3/27/1996,652.97,653.94,647.6,648.91,406280000,-0.62,0.12,0.51,1.28,0.31,1
3/28/1996,648.91,649.58,646.36,648.94,370750016,0,0.51,1.51,1.58,0.01,-1
3/29/1996,648.94,650.96,644.89,645.5,413510016,-0.53,0.09,3.96,-1.25,0.74,1
4/1/1996,645.5,653.87,645.5,653.73,392120000,1.27,0.6,-5.19,-0.32,0.51,1
4/2/1996,653.73,655.27,652.81,655.26,406640000,0.23,0.47,-8.1,-1.11,0.27,1
4/3/1996,655.26,655.89,651.81,655.88,386620000,0.09,0.43,-0.73,0.32,-0.09,-1
4/4/1996,655.88,656.68,654.89,655.86,383400000,0,0.41,-0.92,1.12,0.82,-1
4/8/1996,655.86,655.86,638.04,644.24,411809984,-1.77,0.21,15.7,4.42,0,-1
4/9/1996,644.24,646.33,640.84,642.19,426790016,-0.32,-1.12,-7.48,-0.91,0.08,-1
4/10/1996,642.19,642.78,631.76,633.5,475150016,-1.35,0.32,16.74,0.92,0.23,-1
4/11/1996,633.5,635.26,624.14,631.18,519710016,-0.37,-0.35,-2.82,0.91,-0.62,1
4/12/1996,631.18,637.14,631.18,636.71,413270016,0.88,-0.74,-11.55,-2.55,0.6,1
4/15/1996,636.71,642.49,636.71,642.49,346369984,0.91,0.35,-3.16,-0.62,0.63,1
4/16/1996,642.49,645.57,642.15,645,453310016,0.39,0.86,-2.26,0,0.92,-1
4/17/1996,645,645,638.71,641.61,465200000,-0.53,1.3,3.77,0.77,-0.51,1
4/18/1996,641.61,644.66,640.76,643.61,415150016,0.31,-0.36,-3.87,0.77,0.4,1
4/19/1996,643.61,647.32,643.61,645.07,435689984,0.23,1.38,-7.86,-0.76,0.95,1
4/22/1996,645.07,650.91,645.07,647.89,395369984,0.44,0.21,1.72,-0.61,-0.11,1
4/23/1996,647.89,651.59,647.7,651.58,452689984,0.57,1.3,-2.41,0.31,-0.51,-1
4/24/1996,651.58,653.37,648.25,650.17,494220000,-0.22,1.15,-0.67,0.92,-0.4,1
4/25/1996,650.17,654.18,647.06,652.87,462120000,0.42,0.86,-1.27,-0.15,0.04,1
4/26/1996,652.87,656.43,651.96,653.46,402529984,0.09,0.62,0.2,-0.31,0.35,1
4/29/1996,653.46,654.71,651.6,654.16,344030016,0.11,0.23,4.75,0.77,-0.62,1
4/30/1996,654.16,654.59,651.05,654.17,393390016,0,0.11,2.46,0.91,0.23,1
5/1/1996,654.17,656.44,652.26,654.58,404620000,0.06,0.2,1.52,0.6,-0.31,-1
5/2/1996,654.58,654.58,642.13,643.38,442960000,-1.71,0.77,15.87,2.4,-0.78,-1
5/3/1996,643.38,648.45,640.23,641.63,434009984,-0.27,-1.78,-10.31,0.73,-0.66,-1
5/6/1996,641.63,644.64,636.19,640.81,375820000,-0.13,0.53,1.32,-0.58,0,-1
5/7/1996,640.81,641.4,636.96,638.26,410769984,-0.4,0.14,-0.3,0.15,-0.76,1
5/8/1996,638.26,644.79,630.07,644.77,495460000,1.02,-0.31,-6.46,-0.73,-0.42,1
5/9/1996,644.77,647.95,643.18,645.44,404310016,0.1,0.06,7.67,0.44,0.57,1
5/10/1996,645.44,653,645.44,652.09,428369984,1.03,0.37,-8.12,-1.32,0.7,1
5/13/1996,652.09,662.16,652.09,661.51,394180000,1.44,1.26,-2.88,-0.45,-0.4,1
